date,timestamp,station,value
2025-05-23,2025-05-23 13:39:09,GB_SamplingPoint_127,0.0317643843591213
2025-05-23,2025-05-23 13:39:09,SP_08019057_6_48,0.0334205739200115
2025-05-23,2025-05-23 13:39:09,GB_SamplingPoint_61573,
2025-05-23,2025-05-23 13:39:09,SP_08019054_6_48,0.0303775817155838
2025-05-23,2025-05-23 13:39:09,SP_15030027_6_48,0.029928570613265
2025-05-23,2025-05-23 13:39:09,SPO-FR03043_10,0.0299825947731733
2025-05-23,2025-05-23 13:39:09,SPO-FR04055_10,0.0290258526802063
2025-05-24,2025-05-24 00:09:09,SPO-EE0018A_00010_100,
2025-05-24,2025-05-24 01:49:09,SPO-EE0018A_00010_100,
2025-05-24,2025-05-24 01:49:09,SPO-DK0045A_00010_100,
2025-05-24,2025-05-24 01:49:09,GB_SamplingPoint_112,
2025-05-24,2025-05-24 01:49:09,GB_SamplingPoint_61573,
2025-05-24,2025-05-24 01:49:09,GB_SamplingPoint_127,
2025-05-24,2025-05-24 01:54:09,GB_SamplingPoint_205,
2025-05-24,2025-05-24 03:29:09,GB_SamplingPoint_127,
2025-05-24,2025-05-24 03:29:09,GB_SamplingPoint_61573,
2025-05-24,2025-05-24 03:29:09,GB_SamplingPoint_112,
2025-05-24,2025-05-24 03:34:09,GB_SamplingPoint_112,
2025-05-24,2025-05-24 03:34:09,GB_SamplingPoint_205,
2025-05-24,2025-05-24 03:34:09,GB_SamplingPoint_107,
2025-05-24,2025-05-24 09:59:09,SPO-EE0018A_00010_100,
2025-05-24,2025-05-24 11:34:09,SPO-GR0031A_00010_131,0.0264248121529817
2025-05-24,2025-05-24 11:34:09,SPO-GR0022A_00010_101,0.0240175276994705
2025-05-24,2025-05-24 11:39:09,SPO-FR04055_10,
2025-05-24,2025-05-24 11:39:09,SPO-EE0018A_00010_100,
2025-05-24,2025-05-24 11:39:09,SPO-DK0045A_00010_100,
2025-05-24,2025-05-24 11:39:09,SPO-CH0005A_00010_502,0.030868737027049
2025-05-24,2025-05-24 11:39:09,GB_SamplingPoint_205,
2025-05-24,2025-05-24 11:39:09,SPO-CH0010A_00010_500,0.030868737027049
2025-05-24,2025-05-24 11:39:09,SPO-FR03043_10,0.0333973467350006
2025-05-24,2025-05-24 11:39:09,SPO-LU0101A_00010_100,0.0328578315675258
2025-05-24,2025-05-24 11:44:09,GB_SamplingPoint_61573,0.0347763001918792
2025-05-24,2025-05-24 13:14:09,SP_30016020_6_48,0.0278335101902484
2025-05-24,2025-05-24 13:19:09,GB_SamplingPoint_107,
2025-05-24,2025-05-24 13:19:09,SP_08169009_6_48,0.03270198777318
2025-05-24,2025-05-24 13:19:09,SP_28092005_6_48,0.0248613785952329
2025-05-24,2025-05-24 13:19:09,SP_15030027_6_48,0.0267619267106056
2025-05-24,2025-05-24 13:19:09,SP_08301004_6_48,0.0331588722765445
2025-05-24,2025-05-24 13:19:09,SP_30016020_6_48,0.0278335101902484
2025-05-24,2025-05-24 13:19:09,SPO-PT03082_00010_100,0.0371332578361034
2025-05-24,2025-05-24 13:19:09,SPO-PT03083_00010_100,0.0342609025537967
2025-05-24,2025-05-24 13:19:09,SPO-FR04055_10,
2025-05-24,2025-05-24 13:19:09,SPO-PT03071_00010_100,0.0301806852221488
2025-05-24,2025-05-24 13:19:09,SP_08089005_6_48,0.0315831303596496
2025-05-24,2025-05-24 13:19:09,SP_28079035_6_48,0.0306947864592075
2025-05-24,2025-05-24 13:19:09,SPO-FR03043_10,0.0339887477457523
2025-05-24,2025-05-24 13:19:09,SPO-CH0005A_00010_502,0.029969248920679
2025-05-24,2025-05-24 13:19:09,SPO-LU0101A_00010_100,
2025-05-24,2025-05-24 13:19:09,GB_SamplingPoint_61573,
2025-05-24,2025-05-24 13:19:09,GB_SamplingPoint_112,
2025-05-24,2025-05-24 13:19:09,SP_08019057_6_48,0.0354959554970264
2025-05-24,2025-05-24 13:19:09,GB_SamplingPoint_205,0.0352199636399745
2025-05-24,2025-05-24 13:19:09,SP_08019054_6_48,0.0326275192201137
2025-05-24,2025-05-24 13:19:09,SPO-CH0010A_00010_500,0.029969248920679
2025-05-24,2025-05-24 13:19:09,GB_SamplingPoint_127,
2025-05-24,2025-05-24 13:24:09,GB_SamplingPoint_61573,0.0341789610683918
2025-05-25,2025-05-25 01:29:09,SPO-DK0045A_00010_100,
2025-05-25,2025-05-25 01:29:09,SPO-EE0018A_00010_100,
2025-05-25,2025-05-25 01:34:09,GB_SamplingPoint_61573,
2025-05-25,2025-05-25 01:34:09,GB_SamplingPoint_127,
2025-05-25,2025-05-25 03:14:09,GB_SamplingPoint_205,
2025-05-25,2025-05-25 03:14:09,GB_SamplingPoint_127,
2025-05-25,2025-05-25 03:14:09,GB_SamplingPoint_112,
2025-05-25,2025-05-25 03:14:09,SPO-FR04055_10,
2025-05-25,2025-05-25 03:14:09,GB_SamplingPoint_61573,
2025-05-25,2025-05-25 03:14:09,GB_SamplingPoint_107,
2025-05-25,2025-05-25 09:44:09,SPO-EE0018A_00010_100,
2025-05-25,2025-05-25 11:14:09,SPO-GR0031A_00010_131,
2025-05-25,2025-05-25 11:14:09,SPO-GR0022A_00010_101,
2025-05-25,2025-05-25 11:19:09,SPO-GR0022A_00010_101,
2025-05-25,2025-05-25 11:19:09,SPO-GR0031A_00010_131,
2025-05-25,2025-05-25 11:19:09,SPO-LU0101A_00010_100,0.026470348238945
2025-05-25,2025-05-25 11:19:09,SPO-CH0005A_00010_502,0.0291482955217361
2025-05-25,2025-05-25 11:24:09,SPO-EE0018A_00010_100,
2025-05-25,2025-05-25 11:24:09,SPO-DK0045A_00010_100,
2025-05-25,2025-05-25 12:59:09,SP_08169009_6_48,0.025650005787611
2025-05-25,2025-05-25 12:59:09,SPO-FR03043_10,0.0297368057072162
2025-05-25,2025-05-25 12:59:09,SPO-LU0101A_00010_100,0.0316017195582389
2025-05-25,2025-05-25 12:59:09,GB_SamplingPoint_205,0.0320884063839912
2025-05-25,2025-05-25 12:59:09,SPO-CH0005A_00010_502,0.0292770154774189
2025-05-25,2025-05-25 12:59:09,SP_08301004_6_48,0.030735133215785
2025-05-25,2025-05-25 12:59:09,SPO-CH0010A_00010_500,0.0292770154774189
2025-05-25,2025-05-25 12:59:09,SP_30016020_6_48,0.0283491555601358
2025-05-25,2025-05-25 12:59:09,SP_08019054_6_48,0.0272512827068567
2025-05-25,2025-05-25 12:59:09,SP_08019057_6_48,0.0272512827068567
2025-05-25,2025-05-25 12:59:09,GB_SamplingPoint_107,0.0343747250735759
2025-05-25,2025-05-25 12:59:09,SP_28092005_6_48,0.0272640939801931
2025-05-25,2025-05-25 12:59:09,SPO-PT03071_00010_100,0.0272503141313791
2025-05-25,2025-05-25 12:59:09,SP_15030027_6_48,0.0313943661749362
2025-05-25,2025-05-25 12:59:09,SP_28079035_6_48,0.02578591927886
2025-05-25,2025-05-25 12:59:09,SPO-PT03082_00010_100,0.0353179387748241
2025-05-25,2025-05-25 12:59:09,SPO-FR04055_10,0.0301637835800647
2025-05-25,2025-05-25 12:59:09,SPO-PT03083_00010_100,0.0354591161012649
2025-05-25,2025-05-25 12:59:09,SP_08089005_6_48,0.030735133215785
2025-05-25,2025-05-25 13:04:09,SPO-DK0045A_00010_100,
2025-05-25,2025-05-25 13:04:09,GB_SamplingPoint_127,0.0298266746103763
2025-05-25,2025-05-25 13:04:09,GB_SamplingPoint_61573,0.0343923047184944
2025-05-25,2025-05-25 13:04:09,GB_SamplingPoint_112,0.0286791995167732
2025-05-25,2025-05-25 13:04:09,GB_SamplingPoint_107,0.0343747250735759
2025-05-25,2025-05-25 13:04:09,GB_SamplingPoint_205,0.0320884063839912
2025-05-26,2025-05-26 01:09:09,SPO-EE0018A_00010_100,
2025-05-26,2025-05-26 01:14:09,SPO-DK0045A_00010_100,
2025-05-26,2025-05-26 01:14:09,GB_SamplingPoint_127,
2025-05-26,2025-05-26 02:54:09,GB_SamplingPoint_205,
2025-05-26,2025-05-26 02:54:09,GB_SamplingPoint_112,
2025-05-26,2025-05-26 02:54:09,GB_SamplingPoint_127,
2025-05-26,2025-05-26 02:54:09,SPO-CH0005A_00010_502,
2025-05-26,2025-05-26 02:54:09,GB_SamplingPoint_61573,
2025-05-26,2025-05-26 02:54:09,SPO-LU0101A_00010_100,
2025-05-26,2025-05-26 02:54:09,GB_SamplingPoint_107,
2025-05-26,2025-05-26 02:54:09,SPO-CH0010A_00010_500,
2025-05-26,2025-05-26 02:54:09,SPO-DK0045A_00010_100,
2025-05-26,2025-05-26 02:54:09,SPO-FR04055_10,
2025-05-26,2025-05-26 10:59:09,SPO-GR0022A_00010_101,0.028472289443016
2025-05-26,2025-05-26 10:59:09,SPO-GR0031A_00010_131,0.031087577342987
2025-05-26,2025-05-26 11:04:09,SPO-EE0018A_00010_100,0.0280807763338089
2025-05-26,2025-05-26 11:04:09,SPO-DK0045A_00010_100,0.0317380689084529
2025-05-26,2025-05-26 12:39:09,SP_15030027_6_48,0.0356088392436504
2025-05-26,2025-05-26 12:39:09,SP_08019057_6_48,0.0284311957657337
2025-05-26,2025-05-26 12:39:09,SP_08089005_6_48,0.0320566818118095
2025-05-26,2025-05-26 12:39:09,SPO-CH0010A_00010_500,
2025-05-26,2025-05-26 12:39:09,SP_08169009_6_48,0.028918819501996
2025-05-26,2025-05-26 12:39:09,SPO-CH0005A_00010_502,
2025-05-26,2025-05-26 12:39:09,SP_08019054_6_48,0.0272910203784704
2025-05-26,2025-05-26 12:39:09,SPO-FR03043_10,0.0342241898179054
2025-05-26,2025-05-26 12:39:09,SP_30016020_6_48,0.0285808499902486
2025-05-26,2025-05-26 12:39:09,SP_08301004_6_48,0.0320566818118095
2025-05-26,2025-05-26 12:39:09,SP_28092005_6_48,0.0278419386595487
2025-05-26,2025-05-26 12:39:09,SP_28079035_6_48,0.0290638450533151
2025-05-26,2025-05-26 12:44:09,SPO-FR04055_10,
2025-05-26,2025-05-26 12:44:09,GB_SamplingPoint_107,
2025-05-26,2025-05-26 12:44:09,SPO-DK0045A_00010_100,
2025-05-26,2025-05-26 12:44:09,SPO-LU0101A_00010_100,
2025-05-26,2025-05-26 12:44:09,GB_SamplingPoint_112,0.023931672796607
2025-05-26,2025-05-26 12:44:09,GB_SamplingPoint_61573,0.0283520705997943
2025-05-26,2025-05-26 12:44:09,GB_SamplingPoint_127,
2025-05-26,2025-05-26 12:44:09,GB_SamplingPoint_205,
2025-05-26,2025-05-26 14:19:09,SPO-PT03083_00010_100,0.0300056505948305
2025-05-26,2025-05-26 14:19:09,SPO-PT03071_00010_100,0.0309646110981702
2025-05-26,2025-05-26 14:19:09,SPO-PT03082_00010_100,0.0309646110981702
2025-05-26,2025-05-26 14:19:09,SP_28079035_6_48,
2025-05-26,2025-05-26 14:19:09,SP_15030027_6_48,
2025-05-26,2025-05-26 14:24:09,SP_15030027_6_48,
2025-05-27,2025-05-27 02:34:09,SPO-CH0010A_00010_500,
2025-05-27,2025-05-27 02:34:09,GB_SamplingPoint_61573,
2025-05-27,2025-05-27 02:34:09,SPO-FR04055_10,
2025-05-27,2025-05-27 02:34:09,GB_SamplingPoint_107,
2025-05-27,2025-05-27 02:34:09,SPO-LU0101A_00010_100,
2025-05-27,2025-05-27 02:34:09,GB_SamplingPoint_127,
2025-05-27,2025-05-27 02:34:09,GB_SamplingPoint_205,
2025-05-27,2025-05-27 02:34:09,SPO-DK0045A_00010_100,
2025-05-27,2025-05-27 02:34:09,GB_SamplingPoint_112,
2025-05-27,2025-05-27 04:14:09,GB_SamplingPoint_112,
2025-05-27,2025-05-27 10:39:09,SPO-GR0022A_00010_101,0.0293910540640354
2025-05-27,2025-05-27 10:39:09,SPO-GR0031A_00010_131,0.0314085073769092
2025-05-27,2025-05-27 10:44:09,SPO-DK0045A_00010_100,
2025-05-27,2025-05-27 10:44:09,SPO-EE0018A_00010_100,0.0364775136113166
2025-05-27,2025-05-27 12:19:09,SP_08169009_6_48,0.0311397034674882
2025-05-27,2025-05-27 12:19:09,SP_08019057_6_48,0.0330693870782852
2025-05-27,2025-05-27 12:19:09,SP_08089005_6_48,0.0311397034674882
2025-05-27,2025-05-27 12:19:09,SPO-FR03043_10,0.0318560078740119
2025-05-27,2025-05-27 12:19:09,SP_08019054_6_48,0.0304580479860305
2025-05-27,2025-05-27 12:19:09,SPO-GR0022A_00010_101,0.029751980677247
2025-05-27,2025-05-27 12:19:09,SP_08301004_6_48,0.0311397034674882
2025-05-27,2025-05-27 12:24:09,GB_SamplingPoint_61573,0.023781482130289
2025-05-27,2025-05-27 12:24:09,SPO-FR03043_10,0.0318560078740119
2025-05-27,2025-05-27 12:24:09,GB_SamplingPoint_107,0.0289614833891391
2025-05-27,2025-05-27 12:24:09,SPO-LU0101A_00010_100,0.0305235721170902
2025-05-27,2025-05-27 12:24:09,SPO-DK0045A_00010_100,0.0286460723727941
2025-05-27,2025-05-27 12:24:09,SP_28092005_6_48,0.0316490121185779
2025-05-27,2025-05-27 12:24:09,SP_28079035_6_48,0.031043741852045
2025-05-27,2025-05-27 12:24:09,GB_SamplingPoint_205,
2025-05-27,2025-05-27 12:24:09,GB_SamplingPoint_127,
2025-05-27,2025-05-27 12:24:09,SPO-FR04055_10,
2025-05-27,2025-05-27 12:24:09,SPO-CH0010A_00010_500,
2025-05-27,2025-05-27 12:24:09,GB_SamplingPoint_112,
2025-05-27,2025-05-27 12:24:09,SPO-CH0005A_00010_502,
2025-05-27,2025-05-27 13:59:09,SP_30016020_6_48,0.032639242708683
2025-05-27,2025-05-27 13:59:09,SPO-PT03071_00010_100,0.0312654189765453
2025-05-27,2025-05-27 13:59:09,SPO-PT03083_00010_100,0.0330634713172912
2025-05-27,2025-05-27 13:59:09,SPO-PT03082_00010_100,0.0303980521857738
2025-05-27,2025-05-27 13:59:09,SP_28092005_6_48,0.0275347083806991
2025-05-27,2025-05-27 13:59:09,SP_28079035_6_48,0.0285624396055936
2025-05-27,2025-05-27 14:04:09,GB_SamplingPoint_61573,0.02712132781744
2025-05-27,2025-05-27 14:04:09,GB_SamplingPoint_205,
2025-05-27,2025-05-27 14:04:09,SP_28092005_6_48,0.0275347083806991
2025-05-27,2025-05-27 14:04:09,SP_15030027_6_48,0.0370378978550434
2025-05-27,2025-05-27 14:04:09,SP_28079035_6_48,0.0290019437670707
2025-05-27,2025-05-27 14:04:09,GB_SamplingPoint_107,0.0295065678656101
2025-05-27,2025-05-27 14:04:09,GB_SamplingPoint_112,
2025-05-28,2025-05-28 00:34:09,SPO-DK0045A_00010_100,
2025-05-28,2025-05-28 00:34:09,SPO-EE0018A_00010_100,
2025-05-28,2025-05-28 03:54:09,GB_SamplingPoint_112,
2025-05-28,2025-05-28 03:54:09,GB_SamplingPoint_127,
2025-05-28,2025-05-28 03:59:09,GB_SamplingPoint_127,
2025-05-28,2025-05-28 03:59:09,GB_SamplingPoint_112,
2025-05-28,2025-05-28 10:24:09,SPO-EE0018A_00010_100,0.030314814299345
2025-05-28,2025-05-28 10:24:09,SPO-DK0045A_00010_100,
2025-05-28,2025-05-28 11:59:09,SPO-GR0031A_00010_131,
2025-05-28,2025-05-28 11:59:09,SPO-GR0022A_00010_101,
2025-05-28,2025-05-28 12:04:09,SP_08019054_6_48,0.0343973003327846
2025-05-28,2025-05-28 12:04:09,SPO-CH0010A_00010_500,0.0273974109441041
2025-05-28,2025-05-28 12:04:09,SPO-EE0018A_00010_100,
2025-05-28,2025-05-28 12:04:09,SP_08301004_6_48,0.035425953567028
2025-05-28,2025-05-28 12:04:09,SPO-FR03043_10,0.0338817052543163
2025-05-28,2025-05-28 12:04:09,SP_08019057_6_48,0.0343973003327846
2025-05-28,2025-05-28 12:04:09,GB_SamplingPoint_107,0.0322525687515735
2025-05-28,2025-05-28 12:04:09,SPO-LU0101A_00010_100,0.0298232808709144
2025-05-28,2025-05-28 12:04:09,GB_SamplingPoint_127,0.027959618717432
2025-05-28,2025-05-28 12:04:09,SPO-FR04055_10,
2025-05-28,2025-05-28 12:04:09,GB_SamplingPoint_205,0.0259472951292991
2025-05-28,2025-05-28 12:04:09,SPO-CH0005A_00010_502,
2025-05-28,2025-05-28 12:04:09,SPO-DK0045A_00010_100,
2025-05-28,2025-05-28 12:04:09,SP_08089005_6_48,0.035425953567028
2025-05-28,2025-05-28 12:09:09,GB_SamplingPoint_61573,0.0278018228709697
2025-05-28,2025-05-28 12:09:09,SPO-EE0018A_00010_100,
2025-05-28,2025-05-28 13:44:09,SP_30016020_6_48,
2025-05-28,2025-05-28 13:44:09,SPO-PT03082_00010_100,0.0335884094238281
2025-05-28,2025-05-28 13:44:09,SP_08169009_6_48,0.0385312922298908
2025-05-28,2025-05-28 13:44:09,SP_28092005_6_48,0.0318407043814659
2025-05-28,2025-05-28 13:44:09,SPO-FR04055_10,0.0291812997311353
2025-05-28,2025-05-28 13:44:09,GB_SamplingPoint_127,0.025969561189413
2025-05-28,2025-05-28 13:44:09,SPO-PT03083_00010_100,0.0355730764567852
2025-05-28,2025-05-28 13:44:09,SP_08019057_6_48,0.0370849519968032
2025-05-28,2025-05-28 13:44:09,SP_15030027_6_48,0.0310020297765731
2025-05-28,2025-05-28 13:44:09,SP_28079035_6_48,0.0293213110417127
2025-05-28,2025-05-28 13:44:09,GB_SamplingPoint_205,0.0286999568343162
2025-05-28,2025-05-28 13:44:09,SP_08019054_6_48,0.0363520830869674
2025-05-28,2025-05-28 13:44:09,SP_08089005_6_48,0.030536200851202
2025-05-28,2025-05-28 13:44:09,GB_SamplingPoint_107,0.0334623008966445
2025-05-28,2025-05-28 13:44:09,SPO-PT03071_00010_100,0.0275760982185602
2025-05-28,2025-05-28 13:49:09,GB_SamplingPoint_112,
2025-05-28,2025-05-28 13:49:09,GB_SamplingPoint_61573,0.0254770833998918
2025-05-28,2025-05-28 13:49:09,GB_SamplingPoint_127,0.025969561189413
2025-05-29,2025-05-29 00:14:09,SPO-EE0018A_00010_100,
2025-05-29,2025-05-29 00:14:09,SPO-DK0045A_00010_100,
2025-05-29,2025-05-29 01:54:09,SPO-EE0018A_00010_100,
2025-05-29,2025-05-29 01:54:09,SPO-DK0045A_00010_100,
2025-05-29,2025-05-29 01:59:09,GB_SamplingPoint_205,
2025-05-29,2025-05-29 01:59:09,GB_SamplingPoint_127,
2025-05-29,2025-05-29 01:59:09,SPO-LU0101A_00010_100,
2025-05-29,2025-05-29 01:59:09,GB_SamplingPoint_112,
2025-05-29,2025-05-29 01:59:09,GB_SamplingPoint_107,
2025-05-29,2025-05-29 01:59:09,GB_SamplingPoint_61573,
2025-05-29,2025-05-29 10:09:09,SPO-EE0018A_00010_100,0.0317374393343925
2025-05-29,2025-05-29 11:39:09,SPO-GR0031A_00010_131,
2025-05-29,2025-05-29 11:39:09,SPO-GR0022A_00010_101,
2025-05-29,2025-05-29 11:44:09,SPO-LU0101A_00010_100,0.0247324742376804
2025-05-29,2025-05-29 11:44:09,SPO-FR04055_10,0.0279146414250135
2025-05-29,2025-05-29 11:44:09,SPO-GR0031A_00010_131,
2025-05-29,2025-05-29 11:44:09,SPO-CH0010A_00010_500,0.028878791257739
2025-05-29,2025-05-29 11:44:09,SPO-FR03043_10,0.0325019359588623
2025-05-29,2025-05-29 11:44:09,SPO-CH0005A_00010_502,0.028878791257739
2025-05-29,2025-05-29 11:44:09,SPO-GR0022A_00010_101,
2025-05-29,2025-05-29 11:49:09,GB_SamplingPoint_127,0.0233566407114267
2025-05-29,2025-05-29 11:49:09,SPO-EE0018A_00010_100,
2025-05-29,2025-05-29 11:49:09,GB_SamplingPoint_205,0.032063502818346
2025-05-29,2025-05-29 11:49:09,SPO-DK0045A_00010_100,0.0297792591154575
2025-05-29,2025-05-29 11:49:09,GB_SamplingPoint_61573,0.025900263339281
2025-05-29,2025-05-29 13:24:09,SP_08019057_6_48,0.0311975870281457
2025-05-29,2025-05-29 13:24:09,SP_15030027_6_48,0.0334875434637069
2025-05-29,2025-05-29 13:24:09,SPO-PT03071_00010_100,0.0338049829006195
2025-05-29,2025-05-29 13:24:09,SPO-FR04055_10,0.0322085730731487
2025-05-29,2025-05-29 13:24:09,SP_08169009_6_48,0.034180324524641
2025-05-29,2025-05-29 13:24:09,SP_28092005_6_48,0.0269101038575172
2025-05-29,2025-05-29 13:24:09,SPO-PT03082_00010_100,0.0252420026808977
2025-05-29,2025-05-29 13:24:09,SP_08089005_6_48,0.0290949754416942
2025-05-29,2025-05-29 13:24:09,SPO-PT03083_00010_100,0.0294655002653598
2025-05-29,2025-05-29 13:24:09,SP_08301004_6_48,0.034180324524641
2025-05-29,2025-05-29 13:24:09,SP_08019054_6_48,0.0309669021517038
2025-05-29,2025-05-29 13:24:09,SP_28079035_6_48,0.0318002440035343
2025-05-29,2025-05-29 13:24:09,SP_30016020_6_48,0.0302560664713382
2025-05-29,2025-05-29 13:24:09,SPO-FR03043_10,0.0283985007554292
2025-05-29,2025-05-29 13:29:09,GB_SamplingPoint_127,
2025-05-29,2025-05-29 13:29:09,GB_SamplingPoint_112,0.026090694591403
2025-05-29,2025-05-29 13:29:09,GB_SamplingPoint_107,0.0283399168401956
2025-05-29,2025-05-29 13:29:09,GB_SamplingPoint_61573,0.0323424339294433
2025-05-29,2025-05-29 13:29:09,GB_SamplingPoint_205,0.0226643085479736
2025-05-29,2025-05-29 23:54:09,SPO-EE0018A_00010_100,
2025-05-30,2025-05-30 01:34:09,SPO-EE0018A_00010_100,
2025-05-30,2025-05-30 01:39:09,SPO-DK0045A_00010_100,
2025-05-30,2025-05-30 01:39:09,GB_SamplingPoint_112,
2025-05-30,2025-05-30 01:39:09,GB_SamplingPoint_127,
2025-05-30,2025-05-30 01:39:09,GB_SamplingPoint_205,
2025-05-30,2025-05-30 03:19:09,SPO-FR04055_10,
2025-05-30,2025-05-30 03:19:09,GB_SamplingPoint_127,
2025-05-30,2025-05-30 03:19:09,GB_SamplingPoint_61573,
2025-05-30,2025-05-30 03:19:09,GB_SamplingPoint_112,
2025-05-30,2025-05-30 03:19:09,GB_SamplingPoint_107,
2025-05-30,2025-05-30 09:49:09,SPO-EE0018A_00010_100,0.0293751209974288
2025-05-30,2025-05-30 11:24:09,SPO-GR0031A_00010_131,0.02741683088243
2025-05-30,2025-05-30 11:24:09,SPO-CH0010A_00010_500,0.0239600725471973
2025-05-30,2025-05-30 11:24:09,SPO-CH0005A_00010_502,0.0239600725471973
2025-05-30,2025-05-30 11:24:09,SPO-GR0022A_00010_101,0.0330401472747325
2025-05-30,2025-05-30 11:29:09,GB_SamplingPoint_61573,0.0360921174287796
2025-05-30,2025-05-30 11:29:09,GB_SamplingPoint_205,0.0285762771964073
2025-05-30,2025-05-30 11:29:09,SPO-EE0018A_00010_100,0.0315625555813312
2025-05-30,2025-05-30 11:29:09,SPO-CH0005A_00010_502,0.0239600725471973
2025-05-30,2025-05-30 11:29:09,SPO-LU0101A_00010_100,0.0291441157460212
2025-05-30,2025-05-30 11:29:09,SPO-FR04055_10,0.0294305253773927
2025-05-30,2025-05-30 11:29:09,SPO-DK0045A_00010_100,0.0302508249878883
2025-05-30,2025-05-30 11:29:09,SPO-CH0010A_00010_500,0.0239600725471973
2025-05-30,2025-05-30 11:29:09,GB_SamplingPoint_127,0.0294412858784198
2025-05-30,2025-05-30 13:04:09,SP_08301004_6_48,
2025-05-30,2025-05-30 13:04:09,SP_30016020_6_48,0.0339040905237197
2025-05-30,2025-05-30 13:04:09,SPO-PT03082_00010_100,0.0330267213284969
2025-05-30,2025-05-30 13:04:09,SP_08089005_6_48,
2025-05-30,2025-05-30 13:04:09,SP_15030027_6_48,
2025-05-30,2025-05-30 13:04:09,SPO-PT03071_00010_100,0.0330267213284969
2025-05-30,2025-05-30 13:04:09,SP_28079035_6_48,0.0260836891829967
2025-05-30,2025-05-30 13:04:09,SP_08019054_6_48,0.0283700451254844
2025-05-30,2025-05-30 13:04:09,SPO-PT03083_00010_100,0.0313753187656402
2025-05-30,2025-05-30 13:04:09,SP_28092005_6_48,0.0267530661076307
2025-05-30,2025-05-30 13:04:09,SPO-CH0010A_00010_500,0.0300623327493667
2025-05-30,2025-05-30 13:04:09,SPO-FR03043_10,0.0277417004108428
2025-05-30,2025-05-30 13:04:09,SP_08169009_6_48,0.0317120626568794
2025-05-30,2025-05-30 13:04:09,SPO-CH0005A_00010_502,0.0309552364051342
2025-05-30,2025-05-30 13:04:09,SP_08019057_6_48,
2025-05-30,2025-05-30 13:09:09,GB_SamplingPoint_112,0.0381176434457302
2025-05-30,2025-05-30 13:09:09,GB_SamplingPoint_107,0.0278600007295608
2025-05-30,2025-05-30 13:09:09,SPO-CH0010A_00010_500,0.0300623327493667
2025-05-30,2025-05-30 13:09:09,GB_SamplingPoint_127,
2025-05-30,2025-05-30 13:09:09,GB_SamplingPoint_205,
2025-05-30,2025-05-30 13:09:09,GB_SamplingPoint_61573,0.0326876230537891
2025-05-30,2025-05-30 13:09:09,SPO-LU0101A_00010_100,0.0244433432817459
2025-05-30,2025-05-30 13:09:09,SPO-CH0005A_00010_502,0.0309552364051342
2025-05-30,2025-05-30 13:09:09,SPO-FR04055_10,0.0292227771133184
2025-05-30,2025-05-30 23:39:09,SPO-EE0018A_00010_100,
2025-05-31,2025-05-31 01:19:09,SPO-EE0018A_00010_100,
2025-05-31,2025-05-31 01:19:09,SPO-DK0045A_00010_100,
2025-05-31,2025-05-31 02:59:09,GB_SamplingPoint_205,
2025-05-31,2025-05-31 02:59:09,GB_SamplingPoint_127,
2025-05-31,2025-05-31 02:59:09,SPO-LU0101A_00010_100,
2025-05-31,2025-05-31 02:59:09,GB_SamplingPoint_61573,
2025-05-31,2025-05-31 02:59:09,GB_SamplingPoint_112,
2025-05-31,2025-05-31 02:59:09,GB_SamplingPoint_107,
2025-05-31,2025-05-31 02:59:09,SPO-DK0045A_00010_100,
2025-05-31,2025-05-31 09:29:09,SPO-EE0018A_00010_100,0.0369023047387599
2025-05-31,2025-05-31 11:04:09,SPO-GR0031A_00010_131,0.0298388078808784
2025-05-31,2025-05-31 11:04:09,SPO-GR0022A_00010_101,0.0253923814743757
2025-05-31,2025-05-31 11:09:09,SPO-DK0045A_00010_100,0.0427951514720916
2025-05-31,2025-05-31 11:09:09,SPO-EE0018A_00010_100,0.0330832414329052
2025-05-31,2025-05-31 12:44:09,SP_28092005_6_48,0.0273000374436378
2025-05-31,2025-05-31 12:44:09,SP_08019057_6_48,0.0337339639663696
2025-05-31,2025-05-31 12:44:09,SP_08089005_6_48,
2025-05-31,2025-05-31 12:44:09,SP_08301004_6_48,
2025-05-31,2025-05-31 12:44:09,SP_08169009_6_48,0.0319161936640739
2025-05-31,2025-05-31 12:44:09,SP_30016020_6_48,0.0313932299613952
2025-05-31,2025-05-31 12:44:09,SP_08019054_6_48,0.033859085291624
2025-05-31,2025-05-31 12:44:09,SP_28079035_6_48,0.0281941052526235
2025-05-31,2025-05-31 12:44:09,SPO-FR03043_10,
2025-05-31,2025-05-31 12:49:09,GB_SamplingPoint_61573,0.0457000099122524
2025-05-31,2025-05-31 12:49:09,GB_SamplingPoint_205,0.0295834708958864
2025-05-31,2025-05-31 12:49:09,SPO-FR03043_10,
2025-05-31,2025-05-31 12:49:09,SP_28092005_6_48,0.0273000374436378
2025-05-31,2025-05-31 12:49:09,SPO-PT03071_00010_100,0.0311873722821474
