timestamp,station,value
2025-06-04 13:14:09,GB_SamplingPoint_61573,0.029341666027903557
2025-06-04 13:14:09,GB_SamplingPoint_107,0.042200569063425064
2025-06-04 13:14:09,SPO-LU0101A_00010_100,0.03653242811560631
2025-06-04 13:14:09,SPO-CH0010A_00010_500,
2025-06-04 23:44:09,SPO-EE0018A_00010_100,
2025-06-05 01:24:09,SPO-EE0018A_00010_100,
2025-06-05 01:24:09,GB_SamplingPoint_61573,
2025-06-05 01:24:09,SPO-DK0045A_00010_100,
2025-06-05 01:24:09,GB_SamplingPoint_127,
2025-06-05 01:29:09,GB_SamplingPoint_205,
2025-06-05 01:29:09,GB_SamplingPoint_107,
2025-06-05 03:04:09,GB_SamplingPoint_61573,
2025-06-05 03:09:09,SPO-FR04055_10,
2025-06-05 03:09:09,GB_SamplingPoint_112,
2025-06-05 03:09:09,GB_SamplingPoint_205,
2025-06-05 03:09:09,SPO-LU0101A_00010_100,
2025-06-05 03:09:09,GB_SamplingPoint_127,
2025-06-05 03:09:09,GB_SamplingPoint_107,
2025-06-05 11:09:09,SPO-GR0022A_00010_101,0.03249887004494667
2025-06-05 11:09:09,SPO-GR0031A_00010_131,0.026862388476729393
2025-06-05 11:14:09,SPO-DK0045A_00010_100,0.04342752695083618
2025-06-05 11:14:09,SPO-CH0005A_00010_502,
2025-06-05 11:14:09,SPO-EE0018A_00010_100,
2025-06-05 11:19:09,GB_SamplingPoint_61573,0.06125393882393837
2025-06-05 12:54:09,SP_08019057_6_48,0.03342194855213165
2025-06-05 12:54:09,SP_08301004_6_48,0.029099924489855766
2025-06-05 12:54:09,SP_08089005_6_48,0.029099924489855766
2025-06-05 12:54:09,SP_30016020_6_48,0.03644181042909622
2025-06-05 12:54:09,SP_28092005_6_48,0.02777845412492752
2025-06-05 12:54:09,SPO-CH0010A_00010_500,
2025-06-05 12:54:09,SP_08019054_6_48,0.041008416563272476
2025-06-05 12:54:09,SPO-CH0005A_00010_502,
2025-06-05 12:54:09,GB_SamplingPoint_107,0.03854051232337952
2025-06-05 12:54:09,SP_08169009_6_48,0.036531317979097366
2025-06-05 12:54:09,SPO-PT03071_00010_100,0.03180808946490288
2025-06-05 12:54:09,SPO-FR03043_10,0.03968403860926628
2025-06-05 12:54:09,GB_SamplingPoint_127,0.0760841965675354
2025-06-05 12:54:09,SPO-LU0101A_00010_100,0.04417655989527702
2025-06-05 12:54:09,GB_SamplingPoint_112,0.03791366145014763
2025-06-05 12:54:09,SP_15030027_6_48,
2025-06-05 12:54:09,SPO-FR04055_10,
2025-06-05 12:54:09,SP_28079035_6_48,0.029569223523139954
2025-06-05 12:54:09,GB_SamplingPoint_205,
2025-06-05 12:59:09,GB_SamplingPoint_61573,
2025-06-05 12:59:09,GB_SamplingPoint_112,0.03791366145014763
2025-06-05 14:34:09,SP_15030027_6_48,
2025-06-05 14:34:09,SPO-PT03071_00010_100,0.02777329832315445
2025-06-05 23:24:09,SPO-EE0018A_00010_100,
2025-06-06 01:04:09,SPO-EE0018A_00010_100,
2025-06-06 01:04:09,SPO-DK0045A_00010_100,
2025-06-06 01:09:09,SPO-DK0045A_00010_100,
2025-06-06 02:49:09,GB_SamplingPoint_107,
2025-06-06 02:49:09,GB_SamplingPoint_61573,
2025-06-06 02:49:09,GB_SamplingPoint_205,
2025-06-06 02:49:09,GB_SamplingPoint_127,
2025-06-06 02:49:09,GB_SamplingPoint_112,
2025-06-06 02:49:09,SPO-FR04055_10,
2025-06-06 02:49:09,SPO-CH0005A_00010_502,
2025-06-06 02:49:09,SPO-LU0101A_00010_100,
2025-06-06 02:49:09,SPO-CH0010A_00010_500,
2025-06-06 10:54:09,SPO-GR0031A_00010_131,0.03272320330142975
2025-06-06 10:54:09,SPO-GR0022A_00010_101,0.032810356467962265
2025-06-06 10:59:09,SPO-DK0045A_00010_100,0.043916694819927216
2025-06-06 10:59:09,SPO-EE0018A_00010_100,
2025-06-06 12:34:09,SP_08019057_6_48,0.02537768892943859
2025-06-06 12:34:09,SP_08019054_6_48,0.0269427839666605
2025-06-06 12:34:09,SPO-CH0005A_00010_502,
2025-06-06 12:34:09,SP_28092005_6_48,0.03008284606039524
2025-06-06 12:34:09,SP_08089005_6_48,0.03076481632888317
2025-06-06 12:34:09,SP_08169009_6_48,
2025-06-06 12:34:09,SPO-FR04055_10,
2025-06-06 12:34:09,SP_08301004_6_48,0.033597614616155624
2025-06-06 12:34:09,SP_30016020_6_48,0.0368131622672081
2025-06-06 12:34:09,SPO-FR03043_10,
2025-06-06 12:34:09,SPO-LU0101A_00010_100,
2025-06-06 12:34:09,SPO-CH0010A_00010_500,
2025-06-06 12:39:09,GB_SamplingPoint_205,0.039333902299404144
2025-06-06 12:39:09,GB_SamplingPoint_112,0.03283131867647171
2025-06-06 12:39:09,GB_SamplingPoint_61573,0.03418028727173805
2025-06-06 12:39:09,GB_SamplingPoint_127,0.0336986668407917
2025-06-06 12:39:09,SPO-DK0045A_00010_100,
2025-06-06 12:39:09,GB_SamplingPoint_107,0.033719003200531006
2025-06-06 14:14:09,SPO-PT03082_00010_100,0.02913871593773365
2025-06-06 14:14:09,SP_28092005_6_48,0.027672570198774338
2025-06-06 14:14:09,SP_15030027_6_48,0.03941194340586662
2025-06-06 14:14:09,SPO-PT03083_00010_100,0.029191317036747932
2025-06-06 14:14:09,SPO-PT03071_00010_100,0.02913871593773365
2025-06-06 14:19:09,GB_SamplingPoint_61573,0.037646498531103134
2025-06-06 14:19:09,GB_SamplingPoint_112,0.03804289922118187
2025-06-07 00:44:09,SPO-EE0018A_00010_100,
2025-06-07 00:49:09,SPO-DK0045A_00010_100,
2025-06-07 02:24:09,SPO-EE0018A_00010_100,0.04398722946643829
2025-06-07 02:29:09,GB_SamplingPoint_127,
2025-06-07 02:29:09,SPO-DK0045A_00010_100,
2025-06-07 02:29:09,SPO-CH0005A_00010_502,
2025-06-07 02:29:09,SPO-CH0010A_00010_500,
2025-06-07 02:29:09,GB_SamplingPoint_107,
2025-06-07 02:29:09,SPO-LU0101A_00010_100,
2025-06-07 02:29:09,GB_SamplingPoint_112,
2025-06-07 02:29:09,SPO-FR04055_10,
2025-06-07 02:29:09,GB_SamplingPoint_205,
2025-06-07 02:29:09,GB_SamplingPoint_61573,
2025-06-07 04:09:09,GB_SamplingPoint_61573,
2025-06-07 10:39:09,SPO-EE0018A_00010_100,0.035867128521203995
2025-06-07 10:39:09,SPO-DK0045A_00010_100,0.03423425182700157
2025-06-07 12:14:09,SP_08301004_6_48,0.039364270865917206
2025-06-07 12:14:09,SPO-CH0010A_00010_500,
2025-06-07 12:14:09,SP_08089005_6_48,0.039364270865917206
2025-06-07 12:14:09,SPO-GR0031A_00010_131,0.030888015404343605
2025-06-07 12:14:09,SPO-FR03043_10,0.030727270990610123
2025-06-07 12:14:09,SP_08019057_6_48,0.03632667660713196
2025-06-07 12:14:09,SPO-CH0005A_00010_502,
2025-06-07 12:14:09,SP_08019054_6_48,0.037644147872924805
